,text,unit
788," If the value of \(x\) is so small that \(x^{2}\) and greater powers
can be neglected, then \(\frac{+ \sqrt[3]{(1 - x)^{2}}}{1 + x +}\) is
equal to\\
(1) \(1 + \frac{5}{6}x\)\\
(2) \(1 - \frac{5}{6}x\)\\
(3) \(1 + \frac{2}{3}x\)\\
(4) \(1 - \frac{2}{3}x\)

",BIN
789," The value of the term independent of \(x\) in the expansion of
\(\left( x^{2} - \frac{1}{x} \right)^{9}\) is\\
(1) 9\\
(2) 18\\
(3) 48\\
(4) 84

",BIN
790," The coefficient of \(x^{53}\) in the following expansion
\(\sum_{m = 0}^{100}\mspace{2mu}\ ^{100}C_{m}(x - 3)^{100 - m} \cdot 2^{m}\)
is\\
(1) \(\ ^{100}C_{47}\)\\
(2) \(\ ^{100}C_{53}\)\\
(3) \(- \ ^{100}C_{53}\)\\
(4) \(- \ ^{100}C_{100}\)

",BIN
791," The value of \(x\) in the expression
\(\left\lbrack x + x^{\log_{10}(x)} \right\rbrack^{5}\), if the third
term in the expansion is 1000000 , is\\
(1) 10\\
(2) 11\\
(3) 12\\
(4) None of these

",BIN
792," Consider the following statements\\
Statement I. The coefficient of the middle term in the expansion of
\((1 + x)^{8}\) is equal to the middle term of
\(\left( x + \frac{1}{x} \right)^{8}\).\\
Statement II. The coefficient of the middle term in the expansion of
\((1 + x)^{8}\) is less than the coefficient of the fifth term in the
expansion of \((1 + x)^{7}\).\\
Which of the above statements is/are correct?\\
(1) I only\\
(2) II only\\
(3) Both I and II\\
(4) Neither I nor II

",BIN
793," Consider the following statements\\
Statement I Coefficient of \((r + 1)\) th term in the expansion of
\((1 + x)^{n}\) is \(\ ^{n}C_{r}\).

Statement II Coefficient of \((r + 1)\) th term in the expansion of
\((1 - x)^{n}\) is \(( - 1)^{n(n - 1)}C_{r}\).\\
Which of the above statements is/are correct?\\
(1) I only\\
(2) II only\\
(3) Both I and II\\
(4) Neither I nor II

",BIN
794," Consider the following statements\\
Statement I Total number of terms in the expansion of
\((x + a)^{n} + (x - a)^{n}\) is \(\frac{n + 2}{2}\), if \(n\) is an odd
number.\\
Statement II Total number of terms in the expansion of
\((x + a)^{n} + (x - a)^{n}\) is \(\frac{n + 1}{2}\), if \(n\) is an
even number.\\
Which of the above statements is/are correct?\\
(1) I only\\
(2) II only\\
(3) Both I and II\\
(4) Neither I nor II

",BIN
795," Assertion (A) The value of
\(C(47,4) + \sum_{r = 1}^{5}\mspace{2mu} C(52 - r,3)\) is
\(\ ^{52}C_{4}\).\\
Reason (R) \(\ ^{n}C_{r} + \ ^{n}C_{r + 1} = \ ^{n + 1}C_{r + 1}\).

",BIN
796,"Assertion (A) The coefficient of \(x^{n}\) in the expansion of
\((1 + x)(1 - x)^{n}\) is \(( - 1)^{n}(1 - n)\).\\
Reason (R)

\(\ ^{n}C_{0} + \ ^{n}C_{2} + \ ^{n}C_{4} + \ldots = \ ^{n}C_{1} + \ ^{n}C_{3} + \ldots = 2^{n - 1}\)

",BIN
797," Assertion (A) The coefficient of \(x^{n}\) in the binomial expansion
of \((1 - x)^{- 2}\) is \((n + 1)\).

Reason (R) The coefficient of \(x^{r}\) in \((1 - x)^{- n}\), when
\(n \in N\) is \(\ ^{n + r - 1}C_{r}\).

",BIN
798," Assertion (A) The term independent of \(x\) in the expansion of
\(\left( x + \frac{1}{x} + 2 \right)^{m}\) is \(\frac{(4m)!}{(2m)!}\).

Reason (R) The coefficient of \(x^{6}\) in the expansion of
\((1 + x)^{n}\) is \(\ ^{n}C_{6}\).

",BIN
799," Assertion (A) \(99^{50} + 100^{50} < 101^{50}\).

Reason (R) \(m^{n} + (m + 1)^{n} < (m + 2)^{n}\) for all \(m,n \in N\).

",BIN
800," The coefficient of \(x^{7}\) in the expansion of
\(\left( ax^{2} + \frac{1}{\text{bx}} \right)\) is\\
(1) \(\ ^{8}C_{3}\frac{a^{3}}{b^{5}}\)\\
(2) \(\ ^{8}C_{3}\frac{a^{5}}{b^{3}}\)\\
(3) \(\ ^{8}C_{4}\frac{a^{5}}{h^{3}}\)\\
(4) None of these

",BIN
801," The coefficient of \(x^{- 7}\) in the expansion of
\(\left( ax - \frac{1}{bx^{2}} \right)^{8}\) is\\
(1) \(( - 1)^{5}\ ^{8}C_{5}\frac{a^{3}}{b^{5}}\)\\
(2) \(( - 1)^{5}\ ^{8}C_{5}\frac{a^{5}}{b^{3}}\)\\
(3) \(\ ^{8}C_{3}\frac{a^{5}}{b^{3}}\)\\
(4) None of these

",BIN
802," If the magnitude of the coefficient of \(x^{7}\) in the expansion of
\(\left( ax^{2} + \frac{1}{\text{bx}} \right)^{8}\) is equal to the
magnitude of the coefficient of \(x^{- 7}\) in the expansion of
\(\left( ax - \frac{1}{bx^{2}} \right)^{8}\), then \(a\) and \(b\) are
connected by the relation\\
(1) \(ab = 1\)\\
(2) \(ab = 2\)\\
(3) \(a^{2}b = 1\)\\
(4) \(ab^{2} = 2\)

",BIN
803," The total number of terms in the expansion of
\(\left( ax^{2} + \frac{1}{\text{bx}} \right)^{8} + \left( ax^{2} - \frac{1}{\text{bx}} \right)^{8}\)
after simplification is\\
(1) 0\\
(2) 5\\
(3) 10\\
(4) 15

",BIN
805,"The value of \((1 + i)^{5} \times (1 - i)^{5}\) is\\
(1) \(- 8\)\\
(2) \(8i\)\\
(3) 8\\
(4) 32

",CN
806,"Inequality \(a + ib > c + id\) can be explained only when\\
(1) \(b = 0,c = 0\)\\
(2) \(b = 0,d = 0\)\\
(3) \(a = 0,c = 0\)\\
(4) \(a = 0,d = 0\)

",CN
807," For the complex number z, are from z + z and z z is

(1) a real number

(2) an imaginary number

(3) both are real

(4) both are imaginary numbers

",CN
808," The product of two complex number each of unit modulus is also a
complex number, of

(1) unit modulus

(2) less than unit modulus

(3) greater than unit number

(4) None of the above

",CN
809," The values of \(x\) and \(y\) satisfying the equation
\(\frac{(1 + i)x - 2i}{3 + i} + \frac{(2 - 3i)y + i}{3 - i} = i\) are\\
(1) \(x = - 1,y = 3\)\\
(2) \(x = 3,y = - 1\)\\
(3) \(x = 0,y = 1\)\\
(4) \(x = 1,y = 0\)

",CN
810," The complex number \(z = x + iy\), which satisfy the equation
\(\left| \frac{z - 5i}{z + 5i} \right| = 1\) lie on\\
(1) real axis\\
(2) the line \(y = 5\)\\
(3) the line \(y = 3\)\\
(4) None of these

",CN
811,"\(\ \frac{3 + 2isin\theta}{1 - 2isin\theta}\) will be real, if
\(\theta\) is\\
(1) \(2n\pi\)\\
(2) \(n\pi + \frac{\pi}{2}\)\\
(3) \(\text{nπ}\)\\
(4) None of these

",CN
812,"If \(\alpha\) and \(\beta\) are imaginary cube roots of unity, then
\(\alpha^{4} + \beta^{4} + \frac{1}{\text{αβ}}\) is equal to\\
(1) 3\\
(2) 0\\
(3) 1\\
(4) 2

",CN
813," The points represented by the complex numbers
\(1 + i, - 2 + 3i,\frac{5}{3}i\) on the Argand diagram are\\
(1) vertices of an equilateral triangle\\
(2) vertices of an isosceles triangle\\
(3) collinear\\
(4) None of the above

",CN
814," The amplitude of
\(sin\frac{\pi}{5} + i\left( 1 - cos\frac{\pi}{5} \right)\) is\\
(1) \(\frac{\pi}{5}\)\\
(2) \(\frac{2\pi}{5}\)\\
(3) \(\frac{\pi}{10}\)\\
(4) \(\frac{\pi}{15}\)

",CN
815," What is the argument of \((1 - sin\theta) + icos\theta?(i = )\)\\
(1) \(\frac{\pi}{2} - \frac{\theta}{2}\)\\
(2) \(\frac{\pi}{2} + \frac{\theta}{2}\)\\
(3) \(\frac{\pi}{4} - \frac{\theta}{2}\)\\
(4) \(\frac{\pi}{4} + \frac{\theta}{2}\)

",CN
816," If \(\alpha\) and \(\beta\) are the complex cube roots of unity,
then what is the value of
\((1 + \alpha)(1 + \beta)\left( 1 + \alpha^{2} \right)\left( 1 + \beta^{2} \right)\)
?\\
(1) \(- 1\)\\
(2) 0\\
(3) 1\\
(4) 4

",CN
817," If \(z = 1 + cos\frac{\pi}{5} + isin\frac{\pi}{5}\), then \(|z|\) is
equal to\\
(1) \(2cos\frac{\pi}{5}\)\\
(2) \(2sin\frac{\pi}{5}\)\\
(3) \(2cos\frac{\pi}{10}\)\\
(4) \(2sin\frac{\pi}{10}\)

",CN
818," If \(\omega\) is the imaginary cube root of unity, then
\(\left( 2 - \omega + 2\omega^{2} \right)^{27}\) is equal to\\
(1) \(3^{27}\omega\)\\
(2) \(- 3^{27}\omega^{2}\)\\
(3) \(3^{27}\)\\
(4) \(- 3^{27}\)

",CN
819," What is the value of \(\left( \frac{+ i}{- i} \right)^{6}?\)\\
(1) \(- 1\)\\
(2) 0\\
(3) 1\\
(4) 2

",CN
820," If \(x + iy = |6i\  - 3i\ 1\ 4\ 3i\  - 1\ 20\ 3\ i\ |\), then what
is the value of \((x - iy)?\)\\
(1) \(3 + i\)\\
(2) \(1 + 3i\)\\
(3) \(3i\)\\
(4) 0

",CN
821," If \(A + iB = \frac{4 + 2i}{1 - 2i}\), where \(i =\), then what is
the value of \(A\) ?\\
(1) \(- 8\)\\
(2) 0\\
(3) 4\\
(4) 8

",CN
822," If
\(x_{r} = cos\left( \frac{\pi}{2^{r}} \right) + isin\left( \frac{\pi}{2^{r}} \right)\),
then \(x_{1} \cdot x_{2}\ldots\infty\) is\\
(1) \(- 3\)\\
(2) \(- 2\)\\
(3) \(- 1\)\\
(4) 0

",CN
823," If \(x = a + b,y = a\alpha + b\beta\) and \(z = a\beta + b\alpha\),
where \(\alpha\) and \(\beta\) are complex cube roots of unity, then
\(\text{xyz}\) is equal to\\
(1) \(a^{2} + b^{2}\)\\
(2) \(a^{3} + b^{3}\)\\
(3) \(a^{3}b^{3}\)\\
(4) \(a^{3} - b^{3}\)

",CN
824," Given that the equation \(z^{2} + (p + iq)z + r + is = 0\), where
\(p,q,r\) and \(s\) are real and non-zero root, then\\
(1) \(pqr = r^{2} + p^{2}s\)\\
(2) \(prs = q^{2} + r^{2}p\)\\
(3) \(qrs = p^{2} + s^{2}q\)\\
(4) \(pqs = s^{2} + q^{2}r\)

",CN
825," The cube roots of unity, when represented on the Argand plane from
the vertices of a lan\\
(1) equilateral triangle\\
(2) isosceles triangle\\
(3) right angled triangle\\
(4) None of these

",CN
826," What is the value of \(( - 1 + i)^{48}\) ?\\
(1) 1\\
(2) 2\\
(3) \(2^{24}\)\\
(4) \(2^{48}\)

",CN
827," What is the value of
\(\left| 1\ \omega\ 2\omega^{2}\ 2\ 2\omega^{2}\ 4\omega^{3}\ 3\ 3\omega^{3}\ 6\omega^{4}\  \right|\),
where \(\omega\) is the cube roots of unity?\\
(1) 0\\
(2) 1\\
(3) 2\\
(4) 3

",CN
828," If \(x^{2} + y^{2} = 1\), then \(\frac{1 + x + iy}{1 + x - iy}\) is
equal to\\
(1) \(x - iy\)\\
(2) \(x + iy\)\\
(3) \(2x\)\\
(4) \(- 2iy\)

",CN
829," What is the least positive integer \(n\) for which
\(\left( \frac{1 + i}{1 - i} \right)^{n} = 1?\)\\
(1) 16\\
(2) 12\\
(3) 8\\
(4) 4

",CN
830," If \(\alpha\) is a complex number, such that
\(\alpha^{2} + \alpha + 1 = 0\), then what is the value of
\(\alpha^{31}\) ?\\
(1) \(\alpha\)\\
(2) \(\alpha^{2}\)\\
(3) 0\\
(4) 1

",CN
831," If \(\alpha,\beta\) and \(\gamma\) are the cube roots of
\(p(p < 0)\), then for any \(x,y\) and
\(z,\frac{x\alpha + \gamma\beta + z\gamma}{x\beta + y\gamma + z\alpha}\)
is equal to\\
(1) \(\frac{1}{2}( - 1 + i)\)\\
(2) \(\frac{1}{2}(1 + i)\)\\
(3) \(\frac{1}{2}(1 - i)\)\\
(4) None of these

",CN
832," If \(a\) and \(b\) are real numbers between 0 and 1 , such that the
points \(z_{1} = a + i,z_{2} = 1 + ib\) and \(z_{3} = 0\) form an
equilateral triangle, then\\
(1) \(a = b = 2 +\)\\
(2) \(a = b = 2 -\)\\
(3) \(a = 2 - ,b = 2 +\)\\
(4) None of these

",CN
833," Let \(z_{1}\) and \(z_{2}\) be two complex numbers with \(\alpha\)
and \(\beta\) as their principal arguments, such that
\(\alpha + \beta > \pi\), then principal
\(arg\left( z_{1}z_{2} \right)\) is given by\\
(1) \(\alpha + \beta + \pi\)\\
(2) \(\alpha + \beta - \pi\)\\
(3) \(\alpha + \beta - 2\pi\)\\
(4) \(\alpha + \beta\)

",CN
834," If \(\omega\) is a complex cube root of unity, then the value of
\(\omega^{99} + \omega^{100} + \omega^{101}\) is\\
(1) 1\\
(2) \(- 1\)\\
(3) 3\\
(4) 0

",CN
835,"What is the modulus of \(\frac{1 + 2i}{1 - (1 - i)^{2}}\) ?\\
(1) 5\\
(2) 4\\
(3) 3\\
(4) 1

",CN
836," If \(\omega\) is the cube root of unity, then what is the conjugate
of \(2\omega^{2} + 3i\) ?\\
(1) \(2\omega - 3i\)\\
(2) \(3\omega + 2i\)\\
(3) \(2\omega + 3i\)\\
(4) \(3\omega - 2i\)

",CN
837," If \(z\) is a complex number, such that \(z + z^{- 1} = 1\), then
what is the value of \(z^{99} + z^{- 99}\) ?\\
(1) 1\\
(2) \(- 1\)\\
(3) 2\\
(4) \(- 2\)

",CN
838," What is the value of \(\frac{( + i)}{(1 + i)}\) ?\\
(1) \(1 + i\)\\
(2) \(1 - i\)\\
(3) \(\frac{(1 - i)}{2}\)\\
(4) \(\frac{( - i)}{2}\)

",CN
839," If \(2x = 3 + 5i\), then what is the value of
\(2x^{3} + 2x^{2} - 7x + 72?\)\\
(1) 4\\
(2) \(- 4\)\\
(3) 8\\
(4) \(- 8\)

",CN
840," The principal argument of \(- 1 - i\) is\\
(1) \(\frac{\pi}{4}\)\\
(2) \(- \frac{\pi}{4}\)\\
(3) \(- \frac{3\pi}{4}\)\\
(4) \(\frac{5\pi}{4}\)

",CN
841," The modulus and amplitude of \(1 + cos\theta + isin\theta\),
respectively are\\
(1) \(2sin\frac{\theta}{2},\frac{\theta}{2}\)\\
(2) \(2cos\frac{\theta}{2},\frac{\theta}{2}\)\\
(3) \(2cos\frac{\theta}{2},\frac{\theta + \pi}{2}\)\\
(4) \(2sin\frac{\theta}{2},\frac{\pi - \theta}{2}\)

",CN
842," If \(i =\), what is the value of \(\) ?\\
(1) \(\frac{1 - i}{}\)\\
(2) \(\frac{1 + i}{}\)\\
(3) \(\frac{2 + i}{}\)\\
(4) \(\frac{2 - i}{}\)

",CN
843," If \(\omega\) is a complex cube root of unity and
\(1 + \omega^{n} + \omega^{2n} = 0\), what is the value of \(n\) ?\\
(1) 3\\
(2) 5\\
(3) 6\\
(4) 9

",CN
844," What is the value of \(( - )^{8n + 1} + ( - )^{8n + 3}\), where
\(n\) is a natural number?\\
(1) 0\\
(2) 1\\
(3) \(2\)\\
(4) \(- 2\)

",CN
845," If \(\omega\) is a cube root of unity and
\(p = a + b,q = a\omega + b\omega^{2}\), and
\(r = a\omega^{2} + b\omega\); then what is the value of \(\text{pqr}\)
?\\
(1) \(a^{2}b + ab^{2}\)\\
(2) \(a^{2} + ab + b^{2}\)\\
(3) \(a^{3} + b^{3}\)\\
(4) \((a + b)^{3}\)

",CN
846," If \(\omega\) is a complex non-real cube root of unity, then
\(\omega\) satisfies which one of the following equations?\\
(1) \(x^{2} - x + 1 = 0\)\\
(2) \(x^{2} + x + 1 = 0\)\\
(3) \(x^{2} + x - 1 = 0\)\\
(4) \(x^{2} - x - 1 = 0\)

",CN
847," What is the value of \(+\) ?\\
(1) \(\)\\
(2) 0\\
(3) \(\pm \frac{1 + i}{}\)\\
(4) \(\pm \frac{1 - i}{}\)

",CN
848,"If \(z\) is a complex number, such that \(\frac{z - 1}{z + 1}\) is
purely imaginary, then\\
(1) \(|z| = 0\)\\
(2) \(|z| = 1\)\\
(3) \(|z| > 1\)\\
(4) \(|z| < 1\)

",CN
849," The points \(z_{1},z_{2},z_{3}\) and \(z_{4}\) in the complex plane
are the vertices of a parallelogram taken in order, if and only if\\
(1) \(z_{1} + z_{4} = z_{2} + z_{3}\)\\
(2) \(z_{1} + z_{3} = z_{2} + z_{4}\)\\
(3) \(z_{1} + z_{2} = z_{3} + z_{4}\)\\
(4) None of these

",CN
850," If \(z‾\) be the conjugate of the complex number \(z\), then which
of the following relations is false?\\
(1) \(|z| = |z‾|\)\\
(2) \(z \cdot z‾ = |z‾|^{2}\)\\
(3) \(= {z‾}_{1} + {z‾}_{2}\)\\
(4) \(arg(z) = arg(z‾)\)

",CN
851," For any two complex numbers \(z_{1}\) and \(z_{2}\) and any real
numbers \(a\) and
\(b;\left| \left( az_{1} - bz_{2} \right) \right|^{2} + \left| \left( bz_{1} + az_{2} \right) \right|^{2}\)
is equal to\\
(1)
\(\left( a^{2} + b^{2} \right)\left( \left| z_{1} \right| + \left| z_{2} \right| \right)\)\\
(2)
\(\left( a^{2} + b^{2} \right)\left( \left| z_{1} \right|^{2} + \left| z_{2} \right|^{2} \right)\)\\
(4)
\(\left( a^{2} + b^{2} \right)\left( \left| z_{1} \right|^{2} - \left| z_{2} \right|^{2} \right)\)\\
(d) None of the above

",CN
852," Consider the following statements\\
I. The value of
\(\left( \frac{1 - i}{2} \right)^{36} + \left( \frac{- 1 - i}{2} \right)^{36}\)
is 2 .\\
II. The modulus of \(-\) is \(\).\\
Which of the statements given above is/are correct?\\
(1) Only I\\
(2) Only II\\
(3) Both I and II\\
(4) None of these

",CN
853," If \(z = \frac{1 + 2i}{2 - i} - \frac{2 - i}{1 + 2i}\), then what is
the value of \(z^{2} + zz‾?(i = )\)\\
(1) 0\\
(2) \(- 1\)\\
(3) 1\\
(4) 8

",CN
854," The smallest positive integral value of \(n\) for which
\(\left( \frac{1 - i}{1 + i} \right)^{n}\) is purely imaginary with
positive imaginary part is\\
(1) 1\\
(2) 3\\
(3) 4\\
(4) 5

",CN
855," What is the value of \((1 + i)^{5} + (1 - i)^{5}\), where \(i =\)
?\\
(1) \(- 8\)\\
(2) 8\\
(3) \(8i\)\\
(4) \(- 8i\)

",CN
856," The moduli of two complex numbers are less than unity, then the
modulus of the sum of these complex numbers is\\
(1) less than unity\\
(2) greater than unity\\
(3) equal to unity\\
(4) any of (a), (b) and (c)

",CN
857," The maximum value of \(|z|\), where \(z\) satisfies the condition
\(\left| z + \frac{2}{z} \right| = 2\) is\\
(1) \(- 1\)\\
(2) \(+ 1\)\\
(3) \(\)\\
(4) \(+\)

",CN
858," If \(1,\omega,\omega^{2},\omega^{3},\ldots,\omega^{n - 1}\) are the
\(n,n\)th roots of unity, then
\((1 - \omega)\left( 1 - \omega^{2} \right)\ldots\left( 1 - \omega^{n - 1} \right)\)
equals to\\
(1) 0\\
(2) 1\\
(3) \(n\)\\
(4) \(n^{2}\)

",CN
859," If \(z_{1}\) and \(z_{2}\) be complex numbers, such that
\(z_{1} \neq z_{2}\) and
\(\left| z_{1} \right| = \left| z_{2} \right|\). If \(z_{1}\) has
positive real part and \(z_{2}\) has negative imaginary part, then
\(\frac{\left( z_{1} + z_{2} \right)}{\left( z_{1} - z_{2} \right)}\)
may be\\
(1) purely imaginary\\
(2) real and positive\\
(3) real and negative\\
(4) None of these

",CN
860," The region of the complex plane for which
\(\left| \frac{z - a}{z + a‾} \right| = 1\lbrack Re(a) \neq 0\rbrack\)
is\\
(1) \(x\)-axis\\
(2) \(y\)-axis\\
(3) the straight line \(x = a\)\\
(4) None of the above

",CN
861," Common roots of the equations \(z^{3} + 2z^{2} + 2z + 1 = 0\) and
\(z^{1985} + z^{100} + 1 = 0\) are\\
(1) \(\omega,\omega^{2}\)\\
(2) \(\omega,\omega^{3}\)\\
(3) \(\omega^{2},\omega^{3}\)\\
(4) None of these

",CN
862," If complex numbers \(z_{1},z_{2}\) and \(z_{3}\) represent the
vertices \(A,B\) and \(C\), respectively of an isosceles \(\Delta\)
\(\text{ABC}\) of which \(\angle C\) is right angled, then correct
statement is\\
(1) \(z_{1}^{2} + z_{2}^{2} + z_{3}^{2} = z_{1}z_{2}z_{3}\)\\
(2) \(\left( z_{3} - z_{1} \right)^{2} = z_{3} - z_{2}\)\\
(3)
\(\left( z_{1} - z_{2} \right)^{2} = \left( z_{1} - z_{3} \right)\left( z_{3} - z_{2} \right)\)\\
(4)
\(\left( z_{1} - z_{2} \right)^{2} = 2\left( z_{1} - z_{3} \right)\left( z_{3} - z_{2} \right)\)

",CN
863," If \(\omega\) is a complex cube root of unity and
\(x = \omega^{2} - \omega - 2\), then what is the value of
\(x^{2} + 4x + 7?\)\\
(1) \(- 2\)\\
(2) \(- 1\)\\
(3) 0\\
(4) 1

",CN
864," What is the modulus of
\(\left| \frac{1 + 2i}{1 - (1 - i)^{2}} \right|?\)\\
(1) 1\\
(2) \(\)\\
(3) \(\)\\
(4) 5

",CN
865," The value of
\(\left\lbrack \frac{- 1 + i}{2} \right\rbrack^{3n} + \left\lbrack \frac{- 1 - i}{2} \right\rbrack^{3n}\)
is equal to\\
(1) 3\\
(2) \(\frac{3}{2}\)\\
(3) 0\\
(4) 2

",CN
866," The complex number \(z\), satisfying the equation
\(\left| \frac{i - z}{i + z} \right| = 1\) lies on

(1) a circle with the centre \((0,0)\) and radius 1\\
(2) the \(x\)-axis\\
(3) the \(y\)-axis\\
(4) the line \(y = x + 1\)

",CN
868," For positive whole number of \(n\), what is the value of
\(i^{4n + 1}\) ?\\
(1) 1\\
(2) \(- 1\)\\
(3) \(i\)\\
(4) \(- i\)

",CN
869," If \(\omega\) is complex cube root, then what is the value of
\(1 - \frac{1}{(1 + \omega)} - \frac{1}{\left( 1 + \omega^{2} \right)}?\)\\
(1) 1\\
(2) 0\\
(3) \(\omega\)\\
(4) \(\omega^{2}\)

",CN
870," A straight line is passing through the points represented by the
complex numbers \(a + ib\) and \(\frac{1}{- a + ib}\), where
\((a,b) \neq (0,0)\).\\
Which one of the following is correct?\\
(1) It passes through the origin\\
(2) It is parallel to the \(x\)-axis\\
(3) It is parallel to the \(y\)-axis\\
(4) It passes through \((0,b)\)

",CN
871," What is the value of
\(\frac{\left\lbrack 1 + \left( i^{5} \right)^{4n - 1} \right\rbrack^{4n + 1}}{\left\lbrack 1 + \left( i^{5} \right)^{4n + 1} \right\rbrack^{4n - 1}},n\)
is a positive integer?\\
(1) 1\\
(2) 2\\
(3) 4\\
(4) 5

",CN
872," What is the real part of \(\frac{1}{1 + cos\theta + isin\theta}?\)\\
(1) \(\frac{1}{1 + cos\theta}\)\\
(2) \(\frac{1}{1 - sin\theta}\)\\
(3) \(- \frac{1}{2}\)\\
(4) \(\frac{1}{2}\)

",CN
873," If \(a\) is a real number and \(z\) is a complex number, then what
is the value of \((z + a)(z‾ + a)\) ?\\
(1) \(z^{2} + a^{2}\)\\
(2) \(a^{2} - z^{2}\)\\
(3) \(|z - a|^{2}\)\\
(4) \(|z + a|^{2}\)

",CN
874," Suppose that \(A\) denotes the collection of all complex numbers
whose square is a negative real number. Which one of the following
statements is correct?\\
(1) \(A \subseteq R\)\\
(2) \(A \supseteq R\)

(3) \(A = \left\{ x + iy\left| x^{2} \in R \right|x,y \in R \right\}\)\\
(4) \(A = \{ iy \mid y \in R\}\)

",CN
875," Which one of the following is correct? If \(z\) and \(w\) are
complex numbers and \(w‾\) denotes the conjugate of \(w\), then
\(|z + w| = |z - w|\) holds only, if\\
(1) \(z = 0\) or \(w = 0\)\\
(2) \(z = 0\) and \(w = 0\)\\
(3) \(z \cdot w‾\) is purely real\\
(4) \(z \cdot w‾\) is purely imaginary

",CN
876," What is the square root of \(\frac{1}{2} - i\frac{}{2}\) ?\\
(1) \(\pm \left( \frac{}{2} + \frac{i}{2} \right)\)\\
(2) \(\pm \left( \frac{}{2} - \frac{i}{2} \right)\)\\
(3) \(\pm \left( \frac{1}{2} + i\frac{}{2} \right)\)\\
(4) \(\pm \left( \frac{1}{2} - i\frac{}{2} \right)\)

",CN
877," Let \(C\) be the set of complex number and \(z_{1},z_{2}\) are in
\(C\).\\
I.
\(arg\left( z_{1} \right) = arg\left( z_{2} \right) \Rightarrow z_{1} = z_{2}\)\\
II.
\(\left| z_{1} \right| = \left| z_{2} \right| \Rightarrow z_{1} = z_{2}\)\\
Which of the statements given above is/are correct?\\
(1) Only I\\
(2) Only II\\
(3) Both I and II\\
(4) Neither I nor II

",CN
878," If \(1,\omega\) and \(\omega^{2}\) are the three cube roots of
unity, then what is the value of
\(\frac{\left( a\omega^{6} + b\omega^{4} + c\omega^{2} \right)}{\left( b + c\omega^{10} + a\omega^{8} \right)}\)
?\\
(1) \(\frac{a}{b}\)\\
(2) \(b\)\\
(3) \(\omega\)\\
(4) \(\omega^{2}\)

",CN
879," If \(z = - z‾\), then which one of the following is correct?\\
(1) The real part of \(z\) is zero.\\
(2) The imaginary part of \(z\) is zero.\\
(3) The real part of \(z\) is equal to imaginary part of \(z\).\\
(4) The sum of real and imaginary parts of \(z\) is \(z\).

",CN
880," If the complex numbers \(z_{1}\) and \(z_{2}\) and the origin form
an equilateral triangle, then \(z_{1}^{2} + z_{2}^{2}\) is equal to\\
(1) \(z_{1}z_{2}\)\\
(2) \(z_{1}{z‾}_{2}\)\\
(3) \({z‾}_{2}z_{1}\)\\
(4) \(\left| z_{1} \right|^{2} = \left| z_{2} \right|^{2}\)

",CN
881," If \(z_{1}\) and \(z_{2}\) are any two complex numbers, such that
\(\left| z_{1} + z_{2} \right| = \left| z_{1} \right| + \left| z_{2} \right|\),
which one of the following is correct?\\
(1) \(z_{1} = \alpha z_{2}\) with \(\alpha \in R\)\\
(2) \(z_{1} \geq 0\) or \(z_{2} \geq 0\)\\
(3) \(z_{1} = \alpha z_{2}\) with \(\alpha > 0\)\\
(4) \(\left| z_{1} \right| = \left| z_{2} \right|\)

",CN
882," If \(\alpha\) and \(\beta\) are real, what is the value of
\(\left| \frac{\alpha + i\beta}{\beta + i\alpha} \right|\) ?\\
(1) 0\\
(2) \(\frac{1}{2}\)\\
(3) 1\\
(4) 2

",CN
883," What is the value of

\(\lbrack( - 1 + i)/2\rbrack^{10} + \lbrack( - 1 - i)/2\rbrack^{10}\ ?\ \)

(1) 1\\
(2) \(- 1\)\\
(3) 2\\
(4) 0

",CN
884," If \(\omega\) denotes the cube root of unity, then what is the real
root of the equation \(x^{3} - 27 = 0\) ?\\
(1) \(3\omega\)\\
(2) \(3\omega^{2}\)\\
(3) \(- 3\omega\)\\
(4) \(3\omega^{3}\)

",CN
885," Let \(O\) be the origin and point \(A\) be represented by \(z\). If
\(\text{OA}\) is rotated through an angle \(\frac{\pi}{2}\) in the anti
clockwise direction keeping the length of \(\text{OA}\) same, then what
represents the new point?

(1) \(- iz\)\\
(2) \(|z|i\)\\
(3) \(\text{iz}\)\\
(4) \(z\)

",CN
886," Assertion (A) If \(z_{1} = 3 +\) and \(z_{2} = 3 +\),
\(z_{1}/z_{2}\) is a complex number,\\
Reason (R) If \(z_{1}\) and \(z_{2}\) are complex numbers, then
\(z_{1}/z_{2}\) is always a complex number.

",CN
887," Assertion (A)
\(\left( \frac{- 1 +}{2} \right)^{29} + \left( \frac{- 1 -}{2} \right)^{29} = - 1\)\\
Reason (R) \(\omega^{2} = - 1\)\\
",CN
888,"Find the modulii and arguments of complex number \(\omega^{2}\),
respectively are\\
(1) \(1,\frac{4\pi}{3}\)\\
(2) \(2,\frac{\pi}{3}\)\\
(3) \(3,\frac{4\pi}{3}\)\\
(4) \(2,\frac{2\pi}{3}\)

",CN
889," The polar form of complex numbers \(\omega^{2}\) is\\
(1) \(cos\frac{4\pi}{3} + isin\frac{4\pi}{3}\)\\
(2) \(cos\frac{2\pi}{3} + isin\frac{2\pi}{3}\)\\
(3) \(cos\frac{\pi}{3} + isin\frac{\pi}{3}\)\\
(4) None of these

",CN
