,text,unit
947," Which one of the following structures is an organelle within an
organelle?

(1) Ribosome

(2) Peroxisome

(3) ER

(4) Mesosome

",Cell The unit of life
948," Peptide synthesis inside a cell takes place in

(1) chloroplast

(2) mitochondria

(3) chromoplast

(4) ribosomes.

",Cell The unit of life
949," Important site for formation of glycoproteins and glycolipids is

(1) vacuole

(2) Golgi apparatus

(3) plastid

(4) lysosome.

",Cell The unit of life
950," Which one of the following is not considered as a part of the
endomembrane system?

(1) Golgi complex

(2) Peroxisome

(3) Vacuole

(4) Lysosome

",Cell The unit of life
952," The plasma membrane consists mainly of

(1) phospholipids embedded in a protein bilayer

(2) proteins embedded in a phospholipid bilayer

(3) proteins embedded in a polymer of glucose molecules

(4) proteins embedded in a carbohydrate bilayer.

",Cell The unit of life
953," The main area of various types of activities of a cell is

(1) plasma membrane

(2) mitochondrion

(3) cytoplasm

(4) nucleus.

",Cell The unit of life
954," Which one of the following has its own DNA?

(1) Mitochondria

(2) Dictyosome

(3) Lysosome

(4) Peroxisome

",Cell The unit of life
955," Which one of the following structures between two adjacent cells is
an effective transport pathway?

(1) Plasmodesmata

(2) Plastoquinones

(3) Endoplasmic reticulum

(4) Plasmalemma

",Cell The unit of life
956," An elaborate network of filamentous proteinaceous structures present
in the cytoplasm which helps in the maintenance of cell shape is called

(1) thylakoid

(2) endoplasmic reticulum

(3) plasmalemma

(4) cytoskeleton.

",Cell The unit of life
958," Middle lamella is composed mainly of

(1) muramic acid

(2) calcium pectate

(3) phosphoglycerides

(4) hemicellulose.

",Cell The unit of life
959," Cytoskeleton is made up of

(1) callose deposits

(2) cellulosic microfibrils

(3) proteinaceous filaments

(4) calcium carbonate granules.

",Cell The unit of life
960," Plasmodesmata are

(1) locomotory structures

(2) membranes connecting the nucleus with plasmalemma

(3) connections between adjacent cells

(4) lignified cemented layers between cells.

",Cell The unit of life
961," In germinating seeds, fatty acids are degraded exclusively in the

(1) peroxisomes

(2) mitochondria

(3) proplastids

(4) glyoxysomes.

",Cell The unit of life
962," Vacuole in a plant cell

(1) lacks membrane and contains air

(2) lacks membrane and contains water and excretory substances

(3) is membrane-bound and contains storage proteins and lipids

(4) is membrane-bound and contains water and excretory substances.

",Cell The unit of life
963," Keeping in view the `fluid mosaic model' for the structure of cell
membrane, which one of the following statement is correct with respect
to the movements of lipids and proteins from one lipid monolayer to the
other (described as flip-flop movement)?

(1) While proteins can flip-flop, lipids can not

(2) Neither lipids, nor proteins can flip-flop

(3) Both lipids and proteins can flip-flop

(4) While lipids can rarely flip-flop, proteins cannot.

",Cell The unit of life
964," Which one of the following is not a constituent of cell membrane?

(1) Glycolipids

(2) Proline

(3) Phospholipids

(4) Cholesterol

",Cell The unit of life
965," Select the wrong statement from the following.

(1) Both chloroplasts and mitochondria have an internal compartment, the
thylakoid space bounded by the thylakoid membrane.

(2) Both chloroplasts and mitochondria contain DNA.

(3) The chloroplasts are generally much larger than mitochondria.

(4) Both chloroplasts and mitochondria contain an inner and an outer
membrane.

",Cell The unit of life
966," Which of the following statements regarding mitochondrial membrane
is not correct ?

(1) The outer membrane resembles a sieve.

(2) The outer membrane is permeable to all kinds of molecules.

(3) The enzymes of the electron transfer chain are embedded in the outer
membrane.

(4) The inner membrane is highly convoluted forming a series of
infoldings.

",Cell The unit of life
967," Which of the following statements regarding cilia is not correct ?

(1) Cilia contain an outer ring of nine doublet microtubules surrounding
two singlet microtubules.

(2) The organised beating of cilia is controlled by fluxes of
Ca\textsuperscript{2+} across the membrane.

(3) Cilia are hair-like cellular appendages.

(4) Microtubules of cilia are composed of tubulin.

",Cell The unit of life
968," Chlorophyll in chloroplasts is located in

(1) grana

(2) pyrenoid

(3) stroma

(4) both grana and stroma.

",Cell The unit of life
969," According to widely accepted ``fluid mosaic model'' cell membranes
are semi-fluid, where lipids and integral proteins can diffuse randomly.
In recent years, this model has been modified in several respects. In
this regard, which of the following statements is incorrect?

(1) Proteins in cell membranes can travel within the lipid bilayer.

(2) Proteins can also undergo flip-flop movements in the lipid bilayer.

(3) Proteins can remain confined within certain domains of the membrane.

(4) Many proteins remain completely embedded within the lipid bilayer.

",Cell The unit of life
970," Centromere is required for

(1) movement of chromosomes towards poles

(2) cytoplasmic cleavage

(3) crossing over

(4) transcription.

",Cell The unit of life
971," The main organelle involved in modification and outing of newly
synthesized proteins to their destinations is

(1) chloroplast

(2) mitochondria

(3) lysosome

(4) endoplasmic reticulum.

",Cell The unit of life
972," The telomeres of eukaryotic chromosomes consist of short sequences
of

(1) thymine rich repeats

(2) cytosine rich repeats

(3) adenine rich repeats

(4) guanine rich repeats.

",Cell The unit of life
973," In chloroplasts, chlorophyll is present in the

(1) outer membrane

(2) inner membrane

(3) thylakoids

(4) stroma.

",Cell The unit of life
974," Ribosomes are produced in

(1) nucleolus

(2) cytoplasm

(3) mitochondria

(4) Golgi body.

",Cell The unit of life
975," In fluid mosaic model of plasma membrane

(1) upper layer is non-polar and hydrophilic

(2) upper layer is polar and hydrophobic

(3) phospholipids form a bimolecular layer in middle part

(4) proteins form a middle layer.

",Cell The unit of life
976," Element necessary for the middle lamella is

(1) Ca

(2) Zn

(3) K

(4) Cu.

",Cell The unit of life
977," Microtubules are absent in

(1) mitochondria

(2) flagella

(3) spindle fibres

(4) centrioles.

",Cell The unit of life
978," Lysosome contains

(1) oxidative enzymes

(2) hydrolytic enzymes

(3) reductive enzymes

(4) anabolic enzymes.

",Cell The unit of life
979," Which of the following ribosomes are engaged in protein synthesis in
animal cell?

(1) Ribosomes which occur on nuclear membrane and ER

(2) Ribosomes of only cytosol

(3) Ribosomes of only nucleolus and cytosol

(4) Ribosomes of only mitochondria and cytosol

",Cell The unit of life
980," Function of telomeres in nucleus is

(1) poleward movement

(2) to initiate the RNA synthesis

(3) to seal the ends of chromosome

(4) to recognise the homologous chromosome.

",Cell The unit of life
981," Which cell organelle is concerned with glycosylation of protein?

(1) Ribosome

(2) Peroxisome

(3) Endoplasmic reticulum

(4) Mitochondria

",Cell The unit of life
982," Which of the following organelles has single membrane?

(1) Mitochondria

(2) Spherosomes

(3) Nucleus

(4) Cell wall

",Cell The unit of life
983," The proteins are synthesised at

(1) centrosomes

(2) Golgi bodies

(3) ribosomes

(4) mitochondria.

",Cell The unit of life
984," Lysosomes are rich in

(1) nucleic acids

(2) hydrolytic enzymes

(3) carbohydrates

(4) hormones.

",Cell The unit of life
985," The desmosomes are concerned with

(1) cell division

(2) cell adherence

(3) cytolysis

(4) cellular excretion.

",Cell The unit of life
986," Which of the following organelles contain enzymes that have
digestive action?

(1) Ribosomes

(2) Polysomes

(3) Plastids

(4) Lysosomes

",Cell The unit of life
987," In mitochondria, cristae act as sites for

(1) protein synthesis

(2) phosphorylation of flavoproteins

(3) breakdown of macromolecules

(4) oxidation-reduction reaction.

",Cell The unit of life
988," Centromere is required for

(1) replication of DNA

(2) chromosome segregation

(3) poleward movement of chromosomes

(4) cytoplasmic cleavage.

",Cell The unit of life
989," Which one of the following organelles is located near the nucleus
and contains a collection of flattened membrane bound cisternae?

(1) Nucleolus

(2) Mitochondrion

(3) Centriole

(4) Golgi apparatus

",Cell The unit of life
990," The inner membrane of the mitochondria is, usually, highly
convoluted forming a series of infoldings known as

(1) thylakoids

(2) lamellae

(3) cristae

(4) grana.

",Cell The unit of life
991," Besides giving out secretory vesicles, the Golgi apparatus is also
concerned with the formation of

(1) lysosomes

(2) plastids

(3) grana of chloroplasts

(4) cell plates after cell division in plants.

",Cell The unit of life
992," Active and passive transports across cell membrane differ in

(1) passive transport is nonselective

(2) passive transport is along the concentration gradient while active
transport is due to metabolic energy

(3) active transport is more rapid

(4) passive transport is confined to anions while active transport is
confined to cations.

",Cell The unit of life
993," Balbiani rings (puffs) are sites of

(1) DNA replication

(2) RNA and protein synthesis

(3) synthesis of polysaccharides

(4) synthesis of lipids.

",Cell The unit of life
994," In plant cells, peroxisomes are associated with

(1) photorespiration

(2) phototropism

(3) photoperiodism

(4) photosynthesis.

",Cell The unit of life
995," Membranous bag with hydrolytic enzymes which is used for
controlling intracellular digestion of macromolecules is

(1) endoplasmic reticulum

(2) nucleosome

(3) lysosome

(4) phagosome.

",Cell The unit of life
996," Golgi apparatus is absent in

(1) higher plants

(2) yeast

(3) bacteria and blue-green algae

(4) none.

",Cell The unit of life
997," Cell recognition and adhesion occur due to biochemicals of cell
membranes named

(1) proteins

(2) lipids

(3) proteins and lipids

(4) glycoproteins and glycolipids.

",Cell The unit of life
998," In salivary gland chromosomes/polytene chromosomes, pairing is

(1) absent

(2) occasional

(3) formed between non-homologous chromosomes

(4) formed between homologous chromosomes.

",Cell The unit of life
999," All types of plastids possess essentially the same structure
because they

(1) perform the same function

(2) store food materials like starch, fat and protein

(3) occur in aerial parts

(4) can transform from one form to another.

",Cell The unit of life
1000," Experiments on Acetabularia by Hammerling proved the role of

(1) cytoplasm in controlling differentiation

(2) nucleus in heredity

(3) chromosomes in heredity

(4) nucleo-cytoplasmic ratio.

",Cell The unit of life
1001," Which one is apparato reticolare?

(1) Golgi apparatus

(2) Endoplasmic reticulum

(3) Microfilaments

(4) Microtubules

",Cell The unit of life
1002," An outer covering membrane is absent over

(1) nucleolus

(2) lysosome

(3) mitochondrion

(4) plastid.

",Cell The unit of life
1003," All plastids have similar structure because they can

(1) store starch, lipids and proteins

(2) get transformed from one type to another

(3) perform same function

(4) be present together.

",Cell The unit of life
1004," Oxysomes or F\textsubscript{0} -- F\textsubscript{1} particles
occur on

(1) thylakoids

(2) mitochondrial surface

(3) inner mitochondrial membrane

(4) chloroplast surface.

",Cell The unit of life
1005," Ribosomes are the centre for

(1) respiration

(2) photosynthesis

(3) protein synthesis

(4) fat synthesis.

",Cell The unit of life
1006," Which is distributed more widely in a cell?

(1) DNA

(2) RNA

(3) Chloroplasts

(4) Sphaerosomes

",Cell The unit of life
1007," Addition of new cell wall particles amongst the existing ones is

(1) deposition

(2) apposition

(3) intussusception

(4) aggregation.

",Cell The unit of life
1008," Cell wall shows

(1) complete permeability

(2) semipermeability

(3) differential permeability

(4) impermeability.

",Cell The unit of life
1009," Ribosomes were discovered by

(1) Golgi

(2) Porter

(3) de Robertis

(4) Palade.

",Cell The unit of life
1010," Fluid mosaic model of cell membrane was put forward by

(1) Danielli and Davson

(2) Singer and Nicolson

(3) Garner and Allard

(4) Watson and Crick.

",Cell The unit of life
1011," Hammerling's experiments of Acetabularia involved exchanging

(1) cytoplasm

(2) nucleus

(3) rhizoid and stalk

(4) gametes.

",Cell The unit of life
1012," The latest model for plasma membrane is

(1) lamellar model

(2) unit membrane model

(3) fluid mosaic model

(4) molecular lipid model.

",Cell The unit of life
1013," Nucleoproteins are synthesised in

(1) nucleoplasm

(2) nuclear envelope

(3) nucleolus

(4) cytoplasm.

",Cell The unit of life
1014," Polyribosomes are aggregates of

(1) ribosomes and rRNA

(2) only rRNA (3) peroxisomes

(4) several ribosomes held together by string of mRNA.

",Cell The unit of life
1015," Plasma membrane is made of

(1) proteins and carbohydrates

(2) proteins and lipids

(3) proteins, lipids and carbohydrates

(4) proteins, some nucleic acid and lipids.

",Cell The unit of life
1016," Acetabularia used in Hammerling's nucleocytoplasmic experiments is

(1) unicellular fungus

(2) multicellular fungus

(3) unicellular uninucleate green algae

(4) unicellular multinucleate green algae.

",Cell The unit of life
1017," According to fluid mosaic model, plasma membrane is composed of

(1) phospholipids and oligosaccharides

(2) phospholipids and hemicellulose

(3) phospholipids and integral proteins

(4) phospholipids, extrinsic proteins and intrinsic proteins.

",Cell The unit of life
1018," Which one of the following statements is correct?\\
(1) Endocrine glands regulate neural activity, but not vice versa.\\
(2) Neurons regulate endocrine activity, but not vice versa.\\
(3) Endocrine glands regulate neural activity and nervous system
regulates endocrine glands.\\
(4) Neither hormones control neural activity nor the neurons control
endocrine activity.

",Chemical Coordination and Integration
1019," resence of which of the following conditions in urine are indicative
of diabetes mellitus?\\
(1) Uremia and Ketonuria\\
(2) Uremia and Renal Calculi\\
(3) Ketonuria and Glycosuria\\
(4) Renal calculi and Hyperglycaemia

",Chemical Coordination and Integration
1021," Select the correct statement.\\
(1) Glucocorticoids stimulate gluconeogenesis.\\
(2) Glucagon is associated with hypoglycemia.\\
(3) Insulin acts on pancreatic cells and adipocytes.\\
(4) Insulin is associated with hyperglycemia.

",Chemical Coordination and Integration
1023," Which of the following hormones can play a significant role in
osteoporosis?\\
(1) Aldosterone and prolactin\\
(2) Progesterone and aldosterone\\
(3) Estrogen and parathyroid hormone\\
(4) Parathyroid hormone and prolactin

",Chemical Coordination and Integration
1024," GnRH, a hypothalamic hormone, needed in reproduction, acts on\\
(1) anterior pituitary gland and stimulates secretion of \(LH\) and
FSH\\
(2) posterior pituitary gland and stimulates secretion of oxytocin and
FSH\\
(3) posterior pituitary gland and stimulates secretion of LH and
relaxin\\
(4) anterior pituitary gland and stimulates secretion of LH and
oxytocin.

",Chemical Coordination and Integration
1025," Hypersecretion of growth hormone in adults does not cause further
increase in height, because\\
(1) epiphyseal plates close after adolescence\\
(2) bones loose their sensitivity to growth hormone in adults\\
(3) muscle fibres do not grow in size after birth\\
(4) growth hormone becomes inactive in adults.

",Chemical Coordination and Integration
1026," A temporary endocrine gland in the human body is\\
(1) corpus cardiacum\\
(2) corpus luteum\\
(3) corpus allatum\\
(4) pineal gland.

",Chemical Coordination and Integration
1027," Graves\textquotesingle{} disease is caused due to\\
(1) hyposecretion of thyroid gland\\
(2) hypersecretion of thyroid gland\\
(3) hyposecretion of adrenal gland\\
(4) hypersecretion of adrenal gland.

",Chemical Coordination and Integration
1028," Name a peptide hormone which acts mainly on hepatocytes, adipocytes
and enhances cellular glucose uptake and utilisation.\\
(1) Insulin\\
(2) Glucagon\\
(3) Secretin\\
(4) Gastrin

",Chemical Coordination and Integration
1029," The posterior pituitary gland is not a
\textquotesingle true\textquotesingle{} endocrine gland because\\
(1) it is provided with a duct\\
(2) it only stores and releases hormones\\
(3) it is under the regulation of hypothalamus\\
(4) it secretes enzymes.

",Chemical Coordination and Integration
1030," Which of the following pairs of hormones are not antagonistic
(having opposite effects) to each other?\\
(1) Aldosterone Atrial Natriuretic Factor\\
(2) Relaxin Inhibin\\
(3) Parathormone Calcitonin\\
(4) Insulin Glucagon

",Chemical Coordination and Integration
1031," Which one of the following hormones is not involved in sugar
metabolism?\\
(1) Insulin\\
(2) Glucagon\\
(3) Cortisone\\
(4) Aldosterone

",Chemical Coordination and Integration
1032," Which one of the following hormones though synthesised elsewhere, is
stored and released by the master gland?\\
(1) Prolactin\\
(2) Melanocyte stimulating hormone\\
(3) Antidiuretic hormone\\
(4) Luteinising hormone

",Chemical Coordination and Integration
1033," Fight-or-flight reactions cause activation of\\
(1) the parathyroid glands, leading to increased metabolic rate\\
(2) the kidney, leading to suppression of reninangiotensin-aldosterone
pathway\\
(3) the adrenal medulla, leading to increased secretion of epinephrine
and norepinephrine\\
(4) the pancreas leading to a reduction in the blood sugar levels.

",Chemical Coordination and Integration
1034," A pregnant female delivers a baby who suffers from stunted growth,
mental retardation, low intelligence quotient and abnormal skin.\\
This is the result of\\
(1) cancer of the thyroid gland\\
(2) oversecretion of pars distalis\\
(3) deficiency of iodine in diet\\
(4) low secretion of growth hormone.

",Chemical Coordination and Integration
1037," Nor-epinephrine\\
(i) is released by sympathetic fibers\\
(ii) is released by parasympathetic fibers\\
(iii) increases the heart rate\\
(iv) decreases blood pressure.\\
Which of the above statements are correct?\\
(1) (i) and (iii)\\
(2) (ii) and (iii)\\
(3) (ii) and (iv)\\
(4) (i) and (iv)

",Chemical Coordination and Integration
1038," Which of the following represents the action of insulin?\\
(1) Increases blood glucose level by stimulating glucagon production.\\
(2) Decreases blood glucose levels by forming glycogen.\\
(3) Increases blood glucose levels by promoting cellular uptake of
glucose.\\
(4) Increases blood glucose levels by hydrolysis of glycogen. \(\ \)

",Chemical Coordination and Integration
1039," A person entering an empty room suddenly finds a snake right in
front on opening the door. Which one of the following is likely to
happen in his neurohormonal control system?\\
(1) Sympathetic nervous system is activated releasing epinephrine and
norepinephrine from adrenal medulla.\\
(2) Neurotransmitters diffuse rapidly across the cleft and transmit a
nerve impulse.\\
(3) Hypothalamus activates the parasympathetic division of brain.\\
(4) Sympathetic nervous system is activated releasing epinephrine and
norepinephrine from adrenal cortex.

",Chemical Coordination and Integration
1040," The 24 hour (diurnal) rhythm of our body such as the sleep-wake
cycle is regulated by the hormone\\
(1) calcitonin\\
(2) prolactin\\
(3) adrenaline\\
(4) melatonin.

",Chemical Coordination and Integration
1043," Injury to adrenal cortex is not likely to affect the secretion of
which one of the following?\\
(1) Aldosterone\\
(2) Both androstenedione and dehydroepiandrosterone\\
(3) Adrenaline\\
(4) Cortisol

",Chemical Coordination and Integration
1044," Which one of the following pairs is incorrectly matched?\\
(1) Glucagon - Beta cells (source)\\
(2) Somatostatin - Delta cells (source)\\
(3) Corpus luteum - Relaxin (secretion)\\
(4) Insulin - Diabetes mellitus (disease)

",Chemical Coordination and Integration
1045," Toxic agents present in food which interfere with thyroxine
synthesis lead to the development of\\
(1) toxic goitre\\
(2) cretinism\\
(3) simple goitre\\
(4) thyrotoxicosis.

",Chemical Coordination and Integration
1047," A health disorder that results from the deficiency of thyroxine in
adults and characterised by (i) a low metabolic rate, (ii) increase in
body weight and (iii) tendency to retain water in tissues is\\
(1) simple goitre\\
(2) myxoedema\\
(3) cretinism\\
(4) hypothyroidism.

",Chemical Coordination and Integration
1048," Which one of the following pair of organs includes only the
endocrine glands?\\
(1) Thymus and testes\\
(2) Adrenal and ovary\\
(3) Parathyroid and adrenal\\
(4) Pancreas and parathyroid

",Chemical Coordination and Integration
1049," The blood calcium level is lowered by the deficiency of\\
(1) both calcitonin and parathormone\\
(2) calcitonin\\
(3) parathormone\\
(4) thyroxine.

",Chemical Coordination and Integration
1050," Feeling the tremors of an earthquake a scared resident of seventh
floor of a multistoryed building starts climbing down the stairs
rapidly. Which hormone initiated this action?\\
(1) Adrenaline\\
(2) Glucagon\\
(3) Gastrin\\
(4) Thyroxine

",Chemical Coordination and Integration
1051," A person is having problems with calcium and phosphorus metabolism
in his body. Which one of the following glands may not be functioning
properly?\\
(1) Parotid\\
(2) Pancreas\\
(3) Thyroid\\
(4) Parathyroid

",Chemical Coordination and Integration
1052," Which hormone causes dilation of blood vessels, increased oxygen
consumption and glucogenesis?\\
(1) Glucagon\\
(2) \(ACTH\)\\
(3) Insulin\\
(4) Adrenaline

",Chemical Coordination and Integration
1053," Which of the following is an accumulation and release centre of
neurohormones?\\
(1) Anterior pituitary lobe\\
(2) Posterior pituitary lobe\\
(3) Intermediate lobe of the pituitary\\
(4) Hypothalamus

",Chemical Coordination and Integration
1054," A steroid hormone which regulates glucose metabolism is\\
(1) cortisone\\
(2) cortisol\\
(3) corticosterone\\
(4) 11-deoxycorticosterone.

",Chemical Coordination and Integration
1055," Which one of the following pairs correctly matches a hormone with a
disease resulting from its deficiency?\\
(1) Luteinising - Failure of ovulation hormone\\
(2) Insulin \(\  -\) Diabetes insipidus\\
(3) Thyroxine - Tetany\\
(4) Parathyroid - Diabetes mellitus hormone

",Chemical Coordination and Integration
1056," Which one of the following pairs correctly matches a hormone with a
disease resulting from its deficiency?\\
(1) Relaxin - Gigantism\\
(2) Prolactin - Cretinism\\
(3) Parathyroid hormone - Tetany\\
(4) Insulin - Diabetes insipidus

",Chemical Coordination and Integration
1057," Acromegaly is caused by\\
(1) excess of STH\\
(2) excess of thyroxine\\
(3) deficiency of thyroxine\\
(4) excess of adrenaline.

",Chemical Coordination and Integration
1058," Adrenaline directly affects on\\
(1) SA node\\
(2) \(\beta\)-cells of Langerhans\\
(3) dorsal root of spinal nerve\\
(4) epithelial cells of stomach.

",Chemical Coordination and Integration
1059," When both ovaries are removed from rat then which hormone is
decreased in blood?\\
(1) Oxytocin\\
(2) Prolactin\\
(3) Estrogen\\
(4) Gonadotropin releasing factor

",Chemical Coordination and Integration
1060," Mainly which type of hormones control the menstrual cycle in human
beings?\\
(1) \(FSH\)\\
(2) \(LH\)\\
(3) FSH, LH, estrogen\\
(4) progesterone

",Chemical Coordination and Integration
1061," Which set is similar?\\
(1) Corpus luteum - Graafian follicles\\
(2) Sebum - Sweat\\
(3) Bundle of His - Pace maker\\
(4) Vitamin \(B_{7}\) -- Niacin

",Chemical Coordination and Integration
1062," Melatonin is secreted by\\
(1) pineal body\\
(2) skin\\
(3) pituitary gland\\
(4) thyroid.

",Chemical Coordination and Integration
1063," Which gland secretes odorous secretion in mammals?\\
(1) Bartholins\\
(2) Prostate\\
(3) Anal gland\\
(4) Liver

",Chemical Coordination and Integration
1064," \(MSH\) is secreted by\\
(1) anterior lobe of pituitary\\
(2) middle lobe of pituitary\\
(3) posterior lobe of pituitary\\
(4) endostyle.

",Chemical Coordination and Integration
1065," The function of oxytocin is to help in\\
(1) child birth\\
(2) gametogenesis\\
(3) growth\\
(4) lactation.

",Chemical Coordination and Integration
1066," Secretion of progesterone by corpus luteum is initiated by\\
(1) testosterone\\
(2) thyroxine\\
(3) \(MSH\)\\
(4) \(LH\).

",Chemical Coordination and Integration
1067," The gonadotrophic hormones are secreted by\\
(1) anterior lobe of pituitary\\
(2) interstitial cells of testes\\
(3) adrenal cortex\\
(4) posterior part of thyroid.

",Chemical Coordination and Integration
1068," Diabetes is due to\\
(1) enzyme deficiency\\
(2) iodine deficiency\\
(3) \({Na}^{+}\)deficiency\\
(4) hormonal deficiency.

",Chemical Coordination and Integration
1069," Calcitonin is a thyroid hormone which\\
(1) elevates calcium level in blood\\
(2) has no effect on calcium\\
(3) elevates potassium level in blood\\
(4) lowers calcium level in blood.

",Chemical Coordination and Integration
1070," The hormone which regulates the basal metabolism in our body is
secreted from\\
(1) adrenal cortex\\
(2) pancreas\\
(3) pituitary\\
(4) thyroid.

",Chemical Coordination and Integration
1071," Which hormone stimulates the secretion of milk from female?\\
(1) Oxytocin\\
(2) Progesterone\\
(3) \(LH\)\\
(4) Prolactin

",Chemical Coordination and Integration
1072," The immediate cause of induction of ovulation in human female is the
large plasma surge of\\
(1) \(LH\)\\
(2) FSH\\
(3) progesterone\\
(4) estradiol.

",Chemical Coordination and Integration
1073," Testosterone is produced by\\
(1) sertoli cells\\
(2) Leydig\textquotesingle s cells\\
(3) oxyntic cells\\
(4) pituitary gland.

",Chemical Coordination and Integration
1074," \(ADH\) or vasopressin is\\
(1) enzyme that hydrolyses peptides\\
(2) hormone secreted by pituitary that promotes reabsorption of water
from glomerular filtrate\\
(3) hormone that promotes glycogenolysis\\
(4) energy rich compound connected with muscle contraction.

",Chemical Coordination and Integration
1075," Occurrence of Leydig\textquotesingle s cells and their secretion
is\\
(1) ovary and estrogen\\
(2) liver and cholesterol\\
(3) pancreas and glucagon\\
(4) testis and testosterone.

",Chemical Coordination and Integration
1076," Insulin is a\\
(1) vitamin\\
(2) lipid\\
(3) hormone\\
(4) enzyme.

",Chemical Coordination and Integration
1077," Which hormone possesses anti-insulin effect?\\
(1) Cortisol

(2) Calcitonin\\
(3) Oxytocin\\
(4) Aldosterone

",Chemical Coordination and Integration
1078," MSH of pars intermedia of middle pituitary is responsible for\\
(1) darkening of skin in lower vertebrates\\
(2) light colouration of skin in lower vertebrates\\
(3) both A and B\\
(4) darkening of skin in human beings.

",Chemical Coordination and Integration
1079," Identify the hormone with its correct matching of source and
function.\\
(1) Oxytocin - posterior pituitary, growth and maintenance of mammary
glands.\\
(2) Melatonin - pineal gland, regulates the normal rhythm of sleepwake
cycle.\\
(3) Progesterone - corpus luteum, stimulation of growth and activities
of female secondary sex organs.\\
(4) Atrial natriuretic factor - ventricular wall, increases the blood
pressure.

",Chemical Coordination and Integration
1080," Which of the following statements is correct in relation to the
endocrine system?\\
(1) Non-nutrient chemicals produced by the body in trace amounts that
act as intercellular messenger are known as hormones.\\
(2) Releasing and inhibitory hormones are produced by the pituitary
gland.\\
(3) Adenohypophysis is under direct neural regulation of the
hypothalamus.\\
(4) Organs in the body like gastrointestinal tract, heart, kidney and
liver do not produce any hormones.

",Chemical Coordination and Integration
1081," Cholecystokinin and duocrinin are secreted by\\
(1) adrenal cortex\\
(2) thyroid gland\\
(3) intestine\\
(4) pancreas.

",Chemical Coordination and Integration
1082," The hormone that stimulates the stomach to secrete gastric juice
is\\
(1) enterokinase\\
(2) enterogastrone\\
(3) gastrin\\
(4) renin.

",Chemical Coordination and Integration
1083," The contraction of gall bladder is due to\\
(1) cholecystokinin\\
(2) enterogastrone\\
(3) gastrin\\
(4) secretin.

",Chemical Coordination and Integration
1084," Gastric secretion is stopped by hormone\\
(1) enterogastrone\\
(2) gastrin\\
(3) pancreozymin\\
(4) cholecystokinin.

",Chemical Coordination and Integration
1085," How does steroid hormone influence the cellular activities?\\
(1) Using aquaporin channels \textquotesingle as second
messenger\textquotesingle{}\\
(2) Changing the permeability of the cell membrane\\
(3) Binding to DNA and forming a gene-hormone complex\\
(4) Activating cyclic AMP located on the cell membrane

",Chemical Coordination and Integration
1087," Which of the following is an amino acid derived hormone?\\
(1) Epinephrine\\
(2) Ecdysone\\
(3) Estradiol\\
(4) Estriol

",Chemical Coordination and Integration
1088," The amino acid tryptophan is the precursor for the synthesis of\\
(1) estrogen and progesterone\\
(2) cortisol and cortisone\\
(3) melatonin and serotonin\\
(4) thyroxine and triiodothyronine.

",Chemical Coordination and Integration
1089," Which of the following best illustrates ""feedback"" in development?\\
(1) Tissue \(X\) secretes RNA which changes the development of tissue
\(Y\).\\
(2) As tissue \(X\) develops, it secretes enzymes that inhibit the
development of tissue Y.\\
(3) As tissue \(X\) develops, it secretes something that induces tissue
\(Y\) to develop.\\
(4) As tissue X develops, it secretes something that slows down the
growth of tissue \(Y\).

",Chemical Coordination and Integration
1090," Which one of the following pairs of hormones are the examples of
those that can easily pass through the cell membrane of the target cell
and bind to a receptor inside it (mostly in the nucleus)?

\[\begin{matrix}
\text{~}\text{(1)}\text{\ Insulin,\ glucagon~} & \text{~} \\
\end{matrix}\]

\[\text{(2)}\text{\ }\text{Thyroxine}\text{,\ insulin~}
\]

",Chemical Coordination and Integration
1091," What is correct to say about the hormone action in humans?\\
(1) Glucagon is secreted by \(\beta\)-cells of islets of Langerhans and
stimulates glycogenolysis.\\
(2) Secretion of thymosins is stimulated with aging.\\
(3) In females, FSH first binds with specific receptors on ovarian cell
membrane.\\
(4) FSH stimulates the secretion of estrogen and progesterone.

",Chemical Coordination and Integration
1092," Which one of the following pairs of chemical substances, is
correctly categorised?\\
(1) Calcitonin and thymosin - Thyroid hormones\\
(2) Pepsin and prolactin - Two digestive enzymes secreted in stomach\\
(3) Troponin and myosin - Complex proteins in striated muscles\\
(4) Secretin and rhodopsin - Polypeptide hormones

",Chemical Coordination and Integration
1093," Which one of the following is not a secondary messenger in hormone
action?\\
(1) cAMP\\
(2) cGMP\\
(3) Calcium\\
(4) Sodium

",Chemical Coordination and Integration
1094," Which one of the following hormones is modified amino acid?\\
(1) Epinephrine\\
(2) Progesterone\\
(3) Prostaglandin\\
(4) Estrogen

",Chemical Coordination and Integration
1095," Chemically hormones are\\
(1) biogenic amines only\\
(2) proteins, steroids and biogenic amines\\
(3) proteins only\\
(4) steroids only.

",Chemical Coordination and Integration
1096," Hormones thyroxine, adrenaline and the pigment melanin are formed
from\\
(1) tyrosine\\
(2) proline\\
(3) tryptophan\\
(4) glycine.

",Chemical Coordination and Integration
1097," Which one of the following endocrine glands stores its secretion in
the extracellular space before discharging it into the blood?\\
(1) Testis\\
(2) Thyroid\\
(3) Pancreas\\
(4) Adrenal

",Chemical Coordination and Integration
